Status,Group,Channel Name,URL,Reason,LatencyMs
Dead,"BR – FILMES E SERIES","TNT SD [3]","http://tjtor8411.com:80/Osiel123/Felicidade321/72379.ts","No data (insufficient stream data: 235 bytes)",295
Dead,"BR – FILMES E SERIES","TNT SD [4]","http://tjtor8411.com:80/010794/FXz1sY/72379.ts","No data (insufficient stream data: 235 bytes)",252
Dead,"BR – FILMES E SERIES","TNT SD [LEG]","http://tjtor8411.com:80/Osiel123/Felicidade321/90672.ts","No data (insufficient stream data: 235 bytes)",260
Dead,"BR – FILMES E SERIES","TNT SD [LEG] [2]","http://tjtor8411.com:80/010794/FXz1sY/90672.ts","No data (insufficient stream data: 235 bytes)",325
Dead,"BR – FILMES E SERIES","TNT SERIES [H265 ]","http://tjtor8411.com:80/Osiel123/Felicidade321/72381.ts","No data (insufficient stream data: 235 bytes)",330
Dead,"BR – FILMES E SERIES","TNT SERIES [H265 ] [2]","http://tjtor8411.com:80/010794/FXz1sY/72381.ts","No data (insufficient stream data: 235 bytes)",340
Dead,"BR – FILMES E SERIES","TNT SERIES FHD","http://tjtor8411.com:80/Osiel123/Felicidade321/72380.ts","No data (insufficient stream data: 235 bytes)",338
Dead,"BR – FILMES E SERIES","TNT SERIES FHD [2]","http://tjtor8411.com:80/010794/FXz1sY/72380.ts","No data (insufficient stream data: 235 bytes)",323
Dead,"BR – FILMES E SERIES","TNT SERIES FHD [LEG]","http://tjtor8411.com:80/Osiel123/Felicidade321/90671.ts","No data (insufficient stream data: 235 bytes)",290
Dead,"BR – FILMES E SERIES","TNT SERIES FHD [LEG] [2]","http://tjtor8411.com:80/010794/FXz1sY/90671.ts","No data (insufficient stream data: 235 bytes)",375
Alive,"BR – FILMES E SERIES","TNT SERIES H265","http://up.kiwi/351921603109/34939156/299686","",1943
Dead,"BR – FILMES E SERIES","TNT SERIES H265 [2]","http://up.kiwi/351921603109/34939156/1310","HTTP 404",1060
Dead,"BR – FILMES E SERIES","TNT SERIES H265 [3]","http://tjtor8411.com:80/Osiel123/Felicidade321/72382.ts","No data (insufficient stream data: 235 bytes)",403
Dead,"BR – FILMES E SERIES","TNT SERIES H265 [4]","http://tjtor8411.com:80/010794/FXz1sY/72382.ts","No data (insufficient stream data: 235 bytes)",358
Alive,"BR – FILMES E SERIES","TNT SERIES HD","http://up.kiwi/351921603109/34939156/1312","",2237
Geoblocked,"BR – FILMES E SERIES","TNT SÉRIES HD","https://megaflix.mgfiles.lat/99fc317843d1489f98b20aed3bf259e1/file.m3u8","HTTP 403",136
Alive,"BR – FILMES E SERIES","TNT SERIES HD [2]","http://up.kiwi/351921603109/34939156/296451","",2082
Dead,"BR – FILMES E SERIES","TNT SERIES HD [3]","http://tjtor8411.com:80/Osiel123/Felicidade321/72383.ts","No data (insufficient stream data: 235 bytes)",380
Dead,"BR – FILMES E SERIES","TNT SERIES HD [4]","http://tjtor8411.com:80/010794/FXz1sY/72383.ts","No data (insufficient stream data: 235 bytes)",322
Dead,"BR – FILMES E SERIES","TNT SERIES HD [LEG]","http://tjtor8411.com:80/Osiel123/Felicidade321/90670.ts","No data (insufficient stream data: 235 bytes)",393
Dead,"BR – FILMES E SERIES","TNT SERIES HD [LEG] [2]","http://tjtor8411.com:80/010794/FXz1sY/90670.ts","No data (insufficient stream data: 235 bytes)",346
Alive,"BR – FILMES E SERIES","TNT SERIES SD","http://up.kiwi/351921603109/34939156/1314","",2038
Dead,"BR – FILMES E SERIES","TNT SERIES SD [2]","http://up.kiwi/351921603109/34939156/296452","HTTP 503",2510
Dead,"BR – FILMES E SERIES","TNT SERIES SD [3]","http://tjtor8411.com:80/Osiel123/Felicidade321/72384.ts","No data (insufficient stream data: 235 bytes)",385
Dead,"BR – FILMES E SERIES","TNT SERIES SD [4]","http://tjtor8411.com:80/010794/FXz1sY/72384.ts","No data (insufficient stream data: 235 bytes)",344
Dead,"BR – FILMES E SERIES","TNT SERIES SD [LEG]","http://tjtor8411.com:80/Osiel123/Felicidade321/90669.ts","No data (insufficient stream data: 235 bytes)",361
Dead,"BR – FILMES E SERIES","TNT SERIES SD [LEG] [2]","http://tjtor8411.com:80/010794/FXz1sY/90669.ts","No data (insufficient stream data: 235 bytes)",365
Alive,"BR – FILMES E SERIES","TV SERIES 1 AS PANTERAS","https://stmv1.srvif.com/tvserie/tvserie/playlist.m3u8","",591
Alive,"BR – FILMES E SERIES","TV UNIVERSAL","https://644398c.ha.azioncdn.net/primary/tvuniversal_480p.sdp/playlist.m3u8","",2012
Dead,"BR – FILMES E SERIES","UNIVERSAL CHANNEL HD","http://79.127.243.211:14623/","Timeout",20020
Dead,"BR – FILMES E SERIES","UNIVERSAL PREMIERE","http://up.kiwi/351921603109/34939156/296650","HTTP 404",1120
Dead,"BR – FILMES E SERIES","UNIVERSAL PREMIERE [2]","http://up.kiwi/351921603109/34939156/296651","HTTP 404",1164
Dead,"BR – FILMES E SERIES","UNIVERSAL PREMIERE [3]","http://up.kiwi/351921603109/34939156/296652","HTTP 404",1322
Dead,"BR – FILMES E SERIES","UNIVERSAL REALITY","http://up.kiwi/351921603109/34939156/296463","HTTP 404",1467
Dead,"BR – FILMES E SERIES","UNIVERSAL REALITY [2]","http://up.kiwi/351921603109/34939156/296464","HTTP 404",1229
Dead,"BR – FILMES E SERIES","UNIVERSAL REALITY [3]","http://up.kiwi/351921603109/34939156/296465","HTTP 404",1124
Dead,"BR – FILMES E SERIES","UNIVERSAL TV [H265 ]","http://tjtor8411.com:80/Osiel123/Felicidade321/72420.ts","No data (insufficient stream data: 235 bytes)",396
Dead,"BR – FILMES E SERIES","UNIVERSAL TV [H265 ] [2]","http://tjtor8411.com:80/010794/FXz1sY/72420.ts","No data (insufficient stream data: 235 bytes)",271
Alive,"BR – FILMES E SERIES","UNIVERSAL TV FHD","http://up.kiwi/351921603109/34939156/296459","",2199
Alive,"BR – FILMES E SERIES","UNIVERSAL TV FHD [2]","http://up.kiwi/351921603109/34939156/296462","",2173
Dead,"BR – FILMES E SERIES","UNIVERSAL TV FHD [3]","http://tjtor8411.com:80/Osiel123/Felicidade321/72419.ts","No data (insufficient stream data: 235 bytes)",655
Dead,"BR – FILMES E SERIES","UNIVERSAL TV FHD [4]","http://tjtor8411.com:80/010794/FXz1sY/72419.ts","No data (insufficient stream data: 235 bytes)",310
Alive,"BR – FILMES E SERIES","UNIVERSAL TV H265","http://up.kiwi/351921603109/34939156/299687","",2175
Dead,"BR – FILMES E SERIES","UNIVERSAL TV H265 [2]","http://up.kiwi/351921603109/34939156/1565","HTTP 503",2757
Dead,"BR – FILMES E SERIES","UNIVERSAL TV H265 [3]","http://tjtor8411.com:80/Osiel123/Felicidade321/90632.ts","No data (insufficient stream data: 235 bytes)",420
Dead,"BR – FILMES E SERIES","UNIVERSAL TV H265 [4]","http://tjtor8411.com:80/010794/FXz1sY/90632.ts","No data (insufficient stream data: 235 bytes)",392
Alive,"BR – FILMES E SERIES","UNIVERSAL TV HD","http://up.kiwi/351921603109/34939156/1567","",2290
Alive,"BR – FILMES E SERIES","UNIVERSAL TV HD [2]","http://up.kiwi/351921603109/34939156/296453","",2205
Dead,"BR – FILMES E SERIES","UNIVERSAL TV HD [3]","http://tjtor8411.com:80/Osiel123/Felicidade321/72421.ts","No data (insufficient stream data: 235 bytes)",296
Dead,"BR – FILMES E SERIES","UNIVERSAL TV HD [4]","http://tjtor8411.com:80/010794/FXz1sY/72421.ts","No data (insufficient stream data: 235 bytes)",293
Dead,"BR – FILMES E SERIES","UNIVERSAL TV SD","http://up.kiwi/351921603109/34939156/1569","HTTP 502",3012
Dead,"BR – FILMES E SERIES","UNIVERSAL TV SD [2]","http://up.kiwi/351921603109/34939156/296454","HTTP 502",2514
Dead,"BR – FILMES E SERIES","UNIVERSAL TV SD [3]","http://tjtor8411.com:80/Osiel123/Felicidade321/72422.ts","No data (insufficient stream data: 235 bytes)",384
Dead,"BR – FILMES E SERIES","UNIVERSAL TV SD [4]","http://tjtor8411.com:80/010794/FXz1sY/72422.ts","No data (insufficient stream data: 235 bytes)",303
Dead,"BR – FILMES E SERIES","WARNER CHANNEL [H265 ]","http://tjtor8411.com:80/Osiel123/Felicidade321/72432.ts","No data (insufficient stream data: 235 bytes)",372
Dead,"BR – FILMES E SERIES","WARNER CHANNEL [H265 ] [2]","http://tjtor8411.com:80/010794/FXz1sY/72432.ts","No data (insufficient stream data: 235 bytes)",302
Dead,"BR – FILMES E SERIES","WARNER CHANNEL FHD","http://tjtor8411.com:80/Osiel123/Felicidade321/72431.ts","No data (insufficient stream data: 235 bytes)",328
Dead,"BR – FILMES E SERIES","WARNER CHANNEL FHD [2]","http://tjtor8411.com:80/010794/FXz1sY/72431.ts","No data (insufficient stream data: 235 bytes)",246
Dead,"BR – FILMES E SERIES","WARNER CHANNEL FHD [LEG]","http://tjtor8411.com:80/Osiel123/Felicidade321/90650.ts","No data (insufficient stream data: 235 bytes)",291
Dead,"BR – FILMES E SERIES","WARNER CHANNEL FHD [LEG] [2]","http://tjtor8411.com:80/010794/FXz1sY/90650.ts","No data (insufficient stream data: 235 bytes)",258
Dead,"BR – FILMES E SERIES","WARNER CHANNEL H265","http://up.kiwi/351921603109/34939156/1584","HTTP 503",1664
Dead,"BR – FILMES E SERIES","WARNER CHANNEL H265 [2]","http://tjtor8411.com:80/Osiel123/Felicidade321/90236.ts","No data (insufficient stream data: 235 bytes)",282
Dead,"BR – FILMES E SERIES","WARNER CHANNEL H265 [3]","http://tjtor8411.com:80/010794/FXz1sY/90236.ts","No data (insufficient stream data: 235 bytes)",257
Alive,"BR – FILMES E SERIES","WARNER CHANNEL HD","http://up.kiwi/351921603109/34939156/1586","",2066
Dead,"BR – FILMES E SERIES","WARNER CHANNEL HD [2]","http://up.kiwi/351921603109/34939156/296455","HTTP 502",2601
Dead,"BR – FILMES E SERIES","WARNER CHANNEL HD [3]","http://tjtor8411.com:80/Osiel123/Felicidade321/72433.ts","No data (insufficient stream data: 235 bytes)",253
Dead,"BR – FILMES E SERIES","WARNER CHANNEL HD [4]","http://tjtor8411.com:80/010794/FXz1sY/72433.ts","No data (insufficient stream data: 235 bytes)",276
Alive,"BR – FILMES E SERIES","WARNER CHANNEL HD [5]","http://streamer.sattvacabo.com.br/WARNER_HD/index.m3u8?token=TLGacFXd0gIXIuo2u8Zj7f4FE5J2vtgf","",1253
Dead,"BR – FILMES E SERIES","WARNER CHANNEL HD [LEG]","http://tjtor8411.com:80/Osiel123/Felicidade321/90649.ts","No data (insufficient stream data: 235 bytes)",230
Dead,"BR – FILMES E SERIES","WARNER CHANNEL HD [LEG] [2]","http://tjtor8411.com:80/010794/FXz1sY/90649.ts","No data (insufficient stream data: 235 bytes)",279
Dead,"BR – FILMES E SERIES","WARNER CHANNEL SD","http://up.kiwi/351921603109/34939156/1588","HTTP 503",1884
Dead,"BR – FILMES E SERIES","WARNER CHANNEL SD [2]","http://up.kiwi/351921603109/34939156/296456","HTTP 404",1469
Dead,"BR – FILMES E SERIES","WARNER CHANNEL SD [3]","http://tjtor8411.com:80/Osiel123/Felicidade321/72434.ts","No data (insufficient stream data: 235 bytes)",247
Dead,"BR – FILMES E SERIES","WARNER CHANNEL SD [4]","http://tjtor8411.com:80/010794/FXz1sY/72434.ts","No data (insufficient stream data: 235 bytes)",251
Dead,"BR – FILMES E SERIES","WARNER CHANNEL SD [LEG]","http://tjtor8411.com:80/Osiel123/Felicidade321/90648.ts","No data (insufficient stream data: 235 bytes)",322
Dead,"BR – FILMES E SERIES","WARNER CHANNEL SD [LEG] [2]","http://tjtor8411.com:80/010794/FXz1sY/90648.ts","No data (insufficient stream data: 235 bytes)",301
Alive,"BR – FILMES E SERIES","XTREME TV","https://stmv.webtvninjas.com.br/xtremetv54/xtremetv54/playlist.m3u8","",713
Alive,"BR – DOCUMENTARIOS","[US] DISCOVERY CHANNEL","http://up.kiwi/351921603109/34939156/1260817","",2235
Dead,"BR – DOCUMENTARIOS","[US] DISCOVERY SCIENCE","http://up.kiwi/351921603109/34939156/1260820","HTTP 404",8587
Dead,"BR – DOCUMENTARIOS","[US] HISTORY CHANNEL","http://up.kiwi/351921603109/34939156/1260865","HTTP 503",1277
Dead,"BR – DOCUMENTARIOS","[US] NATIONAL GEOGRAPHIC","http://up.kiwi/351921603109/34939156/1260878","HTTP 404",8687
Dead,"BR – DOCUMENTARIOS","[US] SMITHSONIAN CHANNEL","http://up.kiwi/351921603109/34939156/1260908","HTTP 404",8402
Dead,"BR – DOCUMENTARIOS","[US] TLC","http://up.kiwi/351921603109/34939156/1260925","HTTP 404",15080
Dead,"BR – DOCUMENTARIOS","DISCOVERY CHANNEL [H265 ]","http://tjtor8411.com:80/Osiel123/Felicidade321/71863.ts","No data (insufficient stream data: 235 bytes)",261
Dead,"BR – DOCUMENTARIOS","DISCOVERY CHANNEL [H265 ] [2]","http://tjtor8411.com:80/010794/FXz1sY/71863.ts","No data (insufficient stream data: 235 bytes)",242
Dead,"BR – DOCUMENTARIOS","DISCOVERY CHANNEL FHD","http://tjtor8411.com:80/Osiel123/Felicidade321/71862.ts","No data (insufficient stream data: 235 bytes)",314
Dead,"BR – DOCUMENTARIOS","DISCOVERY CHANNEL FHD [2]","http://tjtor8411.com:80/010794/FXz1sY/71862.ts","No data (insufficient stream data: 235 bytes)",307
Geoblocked,"BR – DOCUMENTARIOS","DISCOVERY CHANNEL FHD [3]","https://megaflix.mgfiles.lat/b79220c0a11a0b150dbebd0eee4238e0/file.m3u8","HTTP 403",146
Dead,"BR – DOCUMENTARIOS","DISCOVERY CHANNEL H265","http://up.kiwi/351921603109/34939156/299666","HTTP 503",1475
Alive,"BR – DOCUMENTARIOS","DISCOVERY CHANNEL H265 [2]","http://up.kiwi/351921603109/34939156/340","",2668
Dead,"BR – DOCUMENTARIOS","DISCOVERY CHANNEL H265 [3]","http://tjtor8411.com:80/Osiel123/Felicidade321/71864.ts","No data (insufficient stream data: 235 bytes)",281
Dead,"BR – DOCUMENTARIOS","DISCOVERY CHANNEL H265 [4]","http://tjtor8411.com:80/010794/FXz1sY/71864.ts","No data (insufficient stream data: 235 bytes)",268
Alive,"BR – DOCUMENTARIOS","DISCOVERY CHANNEL HD","http://up.kiwi/351921603109/34939156/342","",2231
Alive,"BR – DOCUMENTARIOS","DISCOVERY CHANNEL HD [2]","http://up.kiwi/351921603109/34939156/296584","",2263
Dead,"BR – DOCUMENTARIOS","DISCOVERY CHANNEL HD [3]","http://tjtor8411.com:80/Osiel123/Felicidade321/71865.ts","No data (insufficient stream data: 235 bytes)",323
Dead,"BR – DOCUMENTARIOS","DISCOVERY CHANNEL HD [4]","http://tjtor8411.com:80/010794/FXz1sY/71865.ts","No data (insufficient stream data: 235 bytes)",290
Alive,"BR – DOCUMENTARIOS","DISCOVERY CHANNEL HD [5]","http://hls1.sua.tv:80/live/discoverychannelfhd/s.m3u8","",985
Dead,"BR – DOCUMENTARIOS","DISCOVERY CHANNEL SD","http://up.kiwi/351921603109/34939156/344","HTTP 502",2665
Dead,"BR – DOCUMENTARIOS","DISCOVERY CHANNEL SD [2]","http://up.kiwi/351921603109/34939156/296585","HTTP 503",2048
Dead,"BR – DOCUMENTARIOS","DISCOVERY CHANNEL SD [3]","http://tjtor8411.com:80/Osiel123/Felicidade321/71866.ts","No data (insufficient stream data: 235 bytes)",248
Dead,"BR – DOCUMENTARIOS","DISCOVERY CHANNEL SD [4]","http://tjtor8411.com:80/010794/FXz1sY/71866.ts","No data (insufficient stream data: 235 bytes)",250
Dead,"BR – DOCUMENTARIOS","DISCOVERY H&H [H265 ]","http://tjtor8411.com:80/Osiel123/Felicidade321/71868.ts","No data (insufficient stream data: 235 bytes)",299
Dead,"BR – DOCUMENTARIOS","DISCOVERY H&H [H265 ] [2]","http://tjtor8411.com:80/010794/FXz1sY/71868.ts","No data (insufficient stream data: 235 bytes)",240
Dead,"BR – DOCUMENTARIOS","DISCOVERY H&H FHD","http://tjtor8411.com:80/Osiel123/Felicidade321/71867.ts","No data (insufficient stream data: 235 bytes)",242
Dead,"BR – DOCUMENTARIOS","DISCOVERY H&H FHD [2]","http://tjtor8411.com:80/010794/FXz1sY/71867.ts","No data (insufficient stream data: 235 bytes)",408
Dead,"BR – DOCUMENTARIOS","DISCOVERY H&H H265","http://up.kiwi/351921603109/34939156/299667","HTTP 503",1861
Alive,"BR – DOCUMENTARIOS","DISCOVERY H&H H265 [2]","http://up.kiwi/351921603109/34939156/346","",2241
Dead,"BR – DOCUMENTARIOS","DISCOVERY H&H H265 [3]","http://tjtor8411.com:80/Osiel123/Felicidade321/90251.ts","No data (insufficient stream data: 235 bytes)",236
Dead,"BR – DOCUMENTARIOS","DISCOVERY H&H H265 [4]","http://tjtor8411.com:80/010794/FXz1sY/90251.ts","No data (insufficient stream data: 235 bytes)",276
Dead,"BR – DOCUMENTARIOS","DISCOVERY H&H HD","http://up.kiwi/351921603109/34939156/348","HTTP 503",1443
Alive,"BR – DOCUMENTARIOS","DISCOVERY H&H HD [2]","http://up.kiwi/351921603109/34939156/296568","",2311
Dead,"BR – DOCUMENTARIOS","DISCOVERY H&H HD [3]","http://tjtor8411.com:80/Osiel123/Felicidade321/71869.ts","No data (insufficient stream data: 235 bytes)",375
Dead,"BR – DOCUMENTARIOS","DISCOVERY H&H HD [4]","http://tjtor8411.com:80/010794/FXz1sY/71869.ts","No data (insufficient stream data: 235 bytes)",305
Alive,"BR – DOCUMENTARIOS","DISCOVERY H&H SD","http://up.kiwi/351921603109/34939156/350","",3000
Alive,"BR – DOCUMENTARIOS","DISCOVERY H&H SD [2]","http://up.kiwi/351921603109/34939156/296569","",2272
Dead,"BR – DOCUMENTARIOS","DISCOVERY H&H SD [3]","http://tjtor8411.com:80/Osiel123/Felicidade321/71870.ts","No data (insufficient stream data: 235 bytes)",333
Dead,"BR – DOCUMENTARIOS","DISCOVERY H&H SD [4]","http://tjtor8411.com:80/010794/FXz1sY/71870.ts","No data (insufficient stream data: 235 bytes)",219
Dead,"BR – DOCUMENTARIOS","DISCOVERY ID H265","http://up.kiwi/351921603109/34939156/351","HTTP 502",3177
Dead,"BR – DOCUMENTARIOS","DISCOVERY ID HD","http://up.kiwi/351921603109/34939156/353","HTTP 502",3203
Dead,"BR – DOCUMENTARIOS","DISCOVERY ID HD [2]","http://up.kiwi/351921603109/34939156/296570","HTTP 503",1935
Dead,"BR – DOCUMENTARIOS","DISCOVERY ID SD","http://up.kiwi/351921603109/34939156/355","HTTP 503",2227
Dead,"BR – DOCUMENTARIOS","DISCOVERY ID SD [2]","http://up.kiwi/351921603109/34939156/296571","HTTP 404",1386
Dead,"BR – DOCUMENTARIOS","DISCOVERY SCIENCE [H265 ]","http://tjtor8411.com:80/Osiel123/Felicidade321/71876.ts","No data (insufficient stream data: 235 bytes)",306
Dead,"BR – DOCUMENTARIOS","DISCOVERY SCIENCE [H265 ] [2]","http://tjtor8411.com:80/010794/FXz1sY/71876.ts","No data (insufficient stream data: 235 bytes)",317
Dead,"BR – DOCUMENTARIOS","DISCOVERY SCIENCE FHD","http://tjtor8411.com:80/Osiel123/Felicidade321/71875.ts","No data (insufficient stream data: 235 bytes)",296
Dead,"BR – DOCUMENTARIOS","DISCOVERY SCIENCE FHD [2]","http://tjtor8411.com:80/010794/FXz1sY/71875.ts","No data (insufficient stream data: 235 bytes)",226
Dead,"BR – DOCUMENTARIOS","DISCOVERY SCIENCE H265","http://up.kiwi/351921603109/34939156/362","HTTP 502",2517
Dead,"BR – DOCUMENTARIOS","DISCOVERY SCIENCE H265 [2]","http://tjtor8411.com:80/Osiel123/Felicidade321/103511.ts","No data (insufficient stream data: 235 bytes)",307
Dead,"BR – DOCUMENTARIOS","DISCOVERY SCIENCE H265 [3]","http://tjtor8411.com:80/010794/FXz1sY/103511.ts","No data (insufficient stream data: 235 bytes)",282
Dead,"BR – DOCUMENTARIOS","DISCOVERY SCIENCE HD","http://up.kiwi/351921603109/34939156/364","HTTP 503",2101
Dead,"BR – DOCUMENTARIOS","DISCOVERY SCIENCE HD [2]","http://up.kiwi/351921603109/34939156/296572","HTTP 404",1482
Dead,"BR – DOCUMENTARIOS","DISCOVERY SCIENCE HD [3]","http://tjtor8411.com:80/Osiel123/Felicidade321/71877.ts","No data (insufficient stream data: 235 bytes)",375
Dead,"BR – DOCUMENTARIOS","DISCOVERY SCIENCE HD [4]","http://tjtor8411.com:80/010794/FXz1sY/71877.ts","No data (insufficient stream data: 235 bytes)",267
Geoblocked,"BR – DOCUMENTARIOS","DISCOVERY SCIENCE HD [5]","https://megaflix.mgfiles.lat/4f9b45a8d9320c4f545c1b19f30a5037/file.m3u8","HTTP 403",81
Alive,"BR – DOCUMENTARIOS","DISCOVERY SCIENCE SD","http://up.kiwi/351921603109/34939156/366","",3350
Alive,"BR – DOCUMENTARIOS","DISCOVERY SCIENCE SD [2]","http://up.kiwi/351921603109/34939156/296573","",2240
Dead,"BR – DOCUMENTARIOS","DISCOVERY SCIENCE SD [3]","http://tjtor8411.com:80/Osiel123/Felicidade321/71878.ts","No data (insufficient stream data: 235 bytes)",356
Dead,"BR – DOCUMENTARIOS","DISCOVERY SCIENCE SD [4]","http://tjtor8411.com:80/010794/FXz1sY/71878.ts","No data (insufficient stream data: 235 bytes)",364
Dead,"BR – DOCUMENTARIOS","DISCOVERY THEATER [H265 ]","http://tjtor8411.com:80/Osiel123/Felicidade321/71880.ts","No data (insufficient stream data: 235 bytes)",318
Dead,"BR – DOCUMENTARIOS","DISCOVERY THEATER [H265 ] [2]","http://tjtor8411.com:80/010794/FXz1sY/71880.ts","No data (insufficient stream data: 235 bytes)",316
